a : -99.0000, 0 -> 6
b : -331.0000, 0 -> 2
c : 754.0000, 0 -> 6
a : -914.0000, 1 -> 4
b : -624.0000, 1 -> 3
c : 738.0000, 1 -> 3
a : 42.0000, 2 -> 3
b : -283.0000, 2 -> 1
c : 419.0000, 2 -> 5
a : -841.0000, 3 -> 5
b : -15.0000, 3 -> 6
c : -243.0000, 3 -> 3
a : 663.0000, 4 -> 6
b : -392.0000, 4 -> 4
c : -355.0000, 4 -> 1
a : -227.0000, 5 -> 0
b : 189.0000, 5 -> 0
c : 174.0000, 5 -> 6
a : 283.0000, 6 -> 3
b : -869.0000, 6 -> 6
c : -696.0000, 6 -> 5
c : 22.0000, 0 -> 5
c : 729.0000, 1 -> 6
b : -787.0000, 2 -> 3
a : 563.0000, 3 -> 1
a : 343.0000, 4 -> 4
b : -168.0000, 5 -> 1
b : 773.0000, 6 -> 1
