a : -938.0000, 0 -> 2
b : 204.0000, 0 -> 1
c : 209.0000, 0 -> 5
d : 811.0000, 0 -> 6
a : -865.0000, 1 -> 3
b : 614.0000, 1 -> 2
c : 224.0000, 1 -> 7
d : -627.0000, 1 -> 1
a : 416.0000, 2 -> 7
b : -124.0000, 2 -> 1
c : -251.0000, 2 -> 7
d : 558.0000, 2 -> 7
a : -546.0000, 3 -> 1
b : 119.0000, 3 -> 2
c : 602.0000, 3 -> 6
d : -659.0000, 3 -> 5
a : -637.0000, 4 -> 6
b : 627.0000, 4 -> 0
c : 678.0000, 4 -> 1
d : -672.0000, 4 -> 6
a : 461.0000, 5 -> 7
b : 28.0000, 5 -> 3
c : -762.0000, 5 -> 7
d : -213.0000, 5 -> 6
a : 135.0000, 6 -> 4
b : 711.0000, 6 -> 6
c : -995.0000, 6 -> 1
d : 344.0000, 6 -> 7
a : -22.0000, 7 -> 0
b : -137.0000, 7 -> 1
c : -947.0000, 7 -> 7
d : 104.0000, 7 -> 5
d : 632.0000, 0 -> 0
d : 816.0000, 0 -> 3
c : 666.0000, 1 -> 6
b : 564.0000, 1 -> 6
a : 255.0000, 2 -> 0
d : -531.0000, 2 -> 3
b : 656.0000, 3 -> 3
a : 227.0000, 3 -> 7
a : -19.0000, 4 -> 2
a : -856.0000, 4 -> 0
d : 552.0000, 5 -> 1
a : 664.0000, 5 -> 0
a : -286.0000, 6 -> 5
c : 682.0000, 6 -> 4
a : -832.0000, 7 -> 3
a : 702.0000, 7 -> 1
