a : 85.0000, 0 -> 6
b : 302.0000, 0 -> 4
c : 879.0000, 0 -> 1
a : -338.0000, 1 -> 4
b : 537.0000, 1 -> 4
c : -148.0000, 1 -> 5
a : 831.0000, 2 -> 3
b : -863.0000, 2 -> 5
c : -720.0000, 2 -> 6
a : -771.0000, 3 -> 4
b : -40.0000, 3 -> 4
c : 603.0000, 3 -> 1
a : 533.0000, 4 -> 5
b : 593.0000, 4 -> 4
c : -947.0000, 4 -> 4
a : 211.0000, 5 -> 5
b : -331.0000, 5 -> 5
c : -249.0000, 5 -> 4
a : 283.0000, 6 -> 4
b : -675.0000, 6 -> 3
c : 6.0000, 6 -> 4
b : 695.0000, 0 -> 3
a : -961.0000, 1 -> 6
c : -837.0000, 2 -> 1
c : -683.0000, 3 -> 0
b : -62.0000, 4 -> 5
c : -82.0000, 5 -> 3
a : 90.0000, 6 -> 0
b : 508.0000, 0 -> 2
