a : 48.0000, 0 -> 3
b : 963.0000, 0 -> 3
c : -754.0000, 0 -> 4
d : -198.0000, 0 -> 4
a : 655.0000, 1 -> 1
b : -421.0000, 1 -> 4
c : -900.0000, 1 -> 1
d : -361.0000, 1 -> 1
a : -101.0000, 2 -> 3
b : 103.0000, 2 -> 0
c : 682.0000, 2 -> 0
d : 43.0000, 2 -> 5
a : -302.0000, 3 -> 2
b : 508.0000, 3 -> 0
c : 927.0000, 3 -> 6
d : 341.0000, 3 -> 0
a : -907.0000, 4 -> 7
b : 267.0000, 4 -> 7
c : 483.0000, 4 -> 6
d : 376.0000, 4 -> 0
a : 791.0000, 5 -> 6
b : -215.0000, 5 -> 3
c : -381.0000, 5 -> 7
d : 584.0000, 5 -> 0
a : 493.0000, 6 -> 0
b : 192.0000, 6 -> 5
c : 460.0000, 6 -> 4
d : 422.0000, 6 -> 3
a : -327.0000, 7 -> 4
b : -188.0000, 7 -> 6
c : -619.0000, 7 -> 6
d : -203.0000, 7 -> 5
d : -770.0000, 0 -> 2
b : 199.0000, 0 -> 0
c : -193.0000, 1 -> 7
b : -922.0000, 1 -> 3
a : -898.0000, 2 -> 4
c : 626.0000, 2 -> 6
b : 238.0000, 3 -> 3
d : 417.0000, 3 -> 7
b : 846.0000, 4 -> 3
b : 316.0000, 4 -> 5
c : -464.0000, 5 -> 4
d : 109.0000, 5 -> 7
c : -13.0000, 6 -> 5
b : -177.0000, 6 -> 3
c : -215.0000, 7 -> 1
a : 342.0000, 7 -> 2
