a : 373.0000, 0 -> 0
b : -614.0000, 0 -> 5
a : -716.0000, 1 -> 7
b : -681.0000, 1 -> 4
a : 618.0000, 2 -> 2
b : 886.0000, 2 -> 1
a : -629.0000, 3 -> 7
b : -68.0000, 3 -> 7
a : 448.0000, 4 -> 4
b : 378.0000, 4 -> 5
a : -42.0000, 5 -> 4
b : -86.0000, 5 -> 0
a : 117.0000, 6 -> 1
b : 721.0000, 6 -> 1
a : -756.0000, 7 -> 5
b : 963.0000, 7 -> 6
a : -679.0000, 0 -> 5
b : -37.0000, 1 -> 6
a : 337.0000, 2 -> 3
b : -651.0000, 3 -> 1
b : -110.0000, 4 -> 2
b : -232.0000, 5 -> 5
b : 392.0000, 6 -> 5
a : -194.0000, 7 -> 1
