a : 358.0000, 0 -> 4
b : -304.0000, 0 -> 0
c : -193.0000, 0 -> 1
d : -621.0000, 0 -> 4
a : 261.0000, 1 -> 0
b : -428.0000, 1 -> 1
c : -947.0000, 1 -> 6
d : -171.0000, 1 -> 5
a : -867.0000, 2 -> 5
b : -669.0000, 2 -> 1
c : 819.0000, 2 -> 4
d : 166.0000, 2 -> 6
a : 162.0000, 3 -> 4
b : -214.0000, 3 -> 6
c : 541.0000, 3 -> 1
d : -554.0000, 3 -> 4
a : -571.0000, 4 -> 6
b : -685.0000, 4 -> 0
c : -219.0000, 4 -> 4
d : -12.0000, 4 -> 3
a : 480.0000, 5 -> 0
b : -564.0000, 5 -> 6
c : 550.0000, 5 -> 3
d : -392.0000, 5 -> 1
a : 754.0000, 6 -> 1
b : -40.0000, 6 -> 3
c : 339.0000, 6 -> 0
d : -954.0000, 6 -> 4
d : -828.0000, 0 -> 6
b : 988.0000, 0 -> 2
a : 536.0000, 1 -> 6
d : 472.0000, 1 -> 6
d : 51.0000, 2 -> 2
c : 686.0000, 2 -> 5
c : 329.0000, 3 -> 0
a : 387.0000, 3 -> 5
c : 913.0000, 4 -> 0
a : 336.0000, 4 -> 1
c : 563.0000, 5 -> 1
d : 96.0000, 5 -> 6
a : 446.0000, 6 -> 5
c : -631.0000, 6 -> 3
