a : 911.0000, 0 -> 3
b : -710.0000, 0 -> 6
c : -83.0000, 0 -> 5
d : 369.0000, 0 -> 7
a : -586.0000, 1 -> 1
b : 980.0000, 1 -> 1
c : -333.0000, 1 -> 7
d : 967.0000, 1 -> 4
a : 761.0000, 2 -> 1
b : 472.0000, 2 -> 5
c : 341.0000, 2 -> 0
d : -412.0000, 2 -> 5
a : -754.0000, 3 -> 4
b : -138.0000, 3 -> 6
c : -941.0000, 3 -> 3
d : -585.0000, 3 -> 7
a : 182.0000, 4 -> 0
b : 707.0000, 4 -> 2
c : -43.0000, 4 -> 6
d : 408.0000, 4 -> 7
a : 829.0000, 5 -> 0
b : 922.0000, 5 -> 1
c : -245.0000, 5 -> 4
d : -578.0000, 5 -> 5
a : -648.0000, 6 -> 7
b : 137.0000, 6 -> 3
c : -128.0000, 6 -> 6
d : 460.0000, 6 -> 4
a : 488.0000, 7 -> 1
b : 834.0000, 7 -> 1
c : -61.0000, 7 -> 7
d : -25.0000, 7 -> 4
a : -330.0000, 0 -> 0
a : 8.0000, 0 -> 7
c : -946.0000, 1 -> 2
c : 524.0000, 1 -> 1
c : 148.0000, 2 -> 2
b : 310.0000, 2 -> 1
a : -479.0000, 3 -> 3
d : 772.0000, 3 -> 2
b : -661.0000, 4 -> 5
c : -609.0000, 4 -> 7
a : 545.0000, 5 -> 1
d : -17.0000, 5 -> 2
a : 447.0000, 6 -> 2
d : -741.0000, 6 -> 1
a : -601.0000, 7 -> 5
b : -631.0000, 7 -> 5
