a : 741.0000, 0 -> 5
b : -850.0000, 0 -> 0
c : -889.0000, 0 -> 4
a : 491.0000, 1 -> 2
b : 222.0000, 1 -> 5
c : -660.0000, 1 -> 0
a : -969.0000, 2 -> 4
b : 945.0000, 2 -> 3
c : 172.0000, 2 -> 5
a : -532.0000, 3 -> 2
b : 10.0000, 3 -> 2
c : 465.0000, 3 -> 2
a : 232.0000, 4 -> 6
b : 848.0000, 4 -> 4
c : -296.0000, 4 -> 3
a : 153.0000, 5 -> 2
b : 481.0000, 5 -> 3
c : 833.0000, 5 -> 6
a : 691.0000, 6 -> 2
b : -454.0000, 6 -> 5
c : -652.0000, 6 -> 1
a : 82.0000, 7 -> 2
b : -393.0000, 7 -> 1
c : 826.0000, 7 -> 4
a : -884.0000, 0 -> 6
b : 437.0000, 1 -> 0
c : 560.0000, 2 -> 3
a : 513.0000, 3 -> 6
b : -78.0000, 4 -> 3
b : 855.0000, 5 -> 2
c : -62.0000, 6 -> 4
a : 894.0000, 7 -> 3
b : 606.0000, 1 -> 7
