a : -246.0000, 0 -> 7
b : 8.0000, 0 -> 4
c : 254.0000, 0 -> 7
a : -851.0000, 1 -> 4
b : 684.0000, 1 -> 6
c : -893.0000, 1 -> 4
a : 87.0000, 2 -> 1
b : 445.0000, 2 -> 5
c : 163.0000, 2 -> 0
a : 682.0000, 3 -> 4
b : -63.0000, 3 -> 0
c : -604.0000, 3 -> 0
a : -33.0000, 4 -> 4
b : 56.0000, 4 -> 2
c : -386.0000, 4 -> 3
a : -761.0000, 5 -> 5
b : -760.0000, 5 -> 3
c : 264.0000, 5 -> 4
a : 688.0000, 6 -> 3
b : -291.0000, 6 -> 0
c : 957.0000, 6 -> 1
a : -553.0000, 7 -> 4
b : 113.0000, 7 -> 6
c : 139.0000, 7 -> 0
a : 671.0000, 0 -> 3
b : -446.0000, 1 -> 2
a : 586.0000, 2 -> 2
c : 84.0000, 3 -> 3
a : 389.0000, 4 -> 7
a : -831.0000, 5 -> 2
a : 561.0000, 6 -> 2
c : -449.0000, 7 -> 7
