a : 642.0000, 0 -> 3
b : -169.0000, 0 -> 1
c : -907.0000, 0 -> 0
d : -559.0000, 0 -> 1
a : 74.0000, 1 -> 0
b : -140.0000, 1 -> 2
c : 687.0000, 1 -> 1
d : 254.0000, 1 -> 0
a : 612.0000, 2 -> 1
b : -935.0000, 2 -> 1
c : -997.0000, 2 -> 1
d : 113.0000, 2 -> 2
a : -758.0000, 3 -> 3
b : 823.0000, 3 -> 3
c : -204.0000, 3 -> 1
d : -390.0000, 3 -> 3
c : 201.0000, 0 -> 1
c : 731.0000, 0 -> 3
d : 311.0000, 1 -> 2
d : -689.0000, 1 -> 1
a : -786.0000, 2 -> 2
b : -685.0000, 2 -> 0
d : -245.0000, 3 -> 2
d : -536.0000, 3 -> 1
