a : -35.0000, 0 -> 2
b : -473.0000, 0 -> 6
c : 941.0000, 0 -> 3
a : 64.0000, 1 -> 6
b : -121.0000, 1 -> 0
c : 448.0000, 1 -> 5
a : -113.0000, 2 -> 2
b : -571.0000, 2 -> 0
c : -930.0000, 2 -> 4
a : -679.0000, 3 -> 0
b : -517.0000, 3 -> 1
c : -872.0000, 3 -> 0
a : 125.0000, 4 -> 3
b : 521.0000, 4 -> 4
c : 179.0000, 4 -> 2
a : 207.0000, 5 -> 2
b : -700.0000, 5 -> 0
c : -695.0000, 5 -> 4
a : 71.0000, 6 -> 3
b : -72.0000, 6 -> 3
c : -798.0000, 6 -> 4
b : 950.0000, 0 -> 1
c : -769.0000, 1 -> 2
b : -938.0000, 2 -> 2
a : -199.0000, 3 -> 1
b : -407.0000, 4 -> 6
c : 943.0000, 5 -> 5
a : 133.0000, 6 -> 5
