a : 60.0000, 0 -> 0
b : -585.0000, 0 -> 2
c : -948.0000, 0 -> 2
d : 866.0000, 0 -> 3
a : 142.0000, 1 -> 3
b : -314.0000, 1 -> 1
c : -251.0000, 1 -> 2
d : -422.0000, 1 -> 3
a : 174.0000, 2 -> 2
b : 437.0000, 2 -> 1
c : 405.0000, 2 -> 2
d : -151.0000, 2 -> 3
a : 360.0000, 3 -> 3
b : 136.0000, 3 -> 0
c : -823.0000, 3 -> 1
d : -49.0000, 3 -> 2
d : -446.0000, 0 -> 0
a : 720.0000, 0 -> 2
d : -31.0000, 1 -> 2
c : 891.0000, 1 -> 0
c : -244.0000, 2 -> 3
a : -456.0000, 2 -> 1
d : 279.0000, 3 -> 0
a : 720.0000, 3 -> 2
