a : -344.0000, 0 -> 3
b : 32.0000, 0 -> 1
c : 281.0000, 0 -> 2
d : -137.0000, 0 -> 1
a : 440.0000, 1 -> 3
b : 757.0000, 1 -> 2
c : 96.0000, 1 -> 2
d : -692.0000, 1 -> 3
a : 67.0000, 2 -> 0
b : 614.0000, 2 -> 1
c : -220.0000, 2 -> 3
d : -746.0000, 2 -> 3
a : 744.0000, 3 -> 0
b : -252.0000, 3 -> 2
c : 140.0000, 3 -> 2
d : -652.0000, 3 -> 3
a : -774.0000, 0 -> 0
d : 892.0000, 0 -> 2
d : -970.0000, 1 -> 2
b : 308.0000, 1 -> 3
b : -983.0000, 2 -> 0
d : -367.0000, 2 -> 2
a : -189.0000, 3 -> 3
c : -381.0000, 3 -> 0
