a : 372.0000, 0 -> 3
b : -622.0000, 0 -> 5
c : 137.0000, 0 -> 0
a : -657.0000, 1 -> 2
b : 95.0000, 1 -> 2
c : -775.0000, 1 -> 0
a : -113.0000, 2 -> 4
b : -516.0000, 2 -> 2
c : -691.0000, 2 -> 1
a : 936.0000, 3 -> 0
b : 976.0000, 3 -> 6
c : -817.0000, 3 -> 3
a : -588.0000, 4 -> 1
b : 626.0000, 4 -> 6
c : 965.0000, 4 -> 6
a : 121.0000, 5 -> 6
b : -98.0000, 5 -> 6
c : 843.0000, 5 -> 5
a : -797.0000, 6 -> 0
b : 213.0000, 6 -> 3
c : 268.0000, 6 -> 2
c : -584.0000, 0 -> 4
a : -556.0000, 1 -> 3
c : -825.0000, 2 -> 5
b : 362.0000, 3 -> 3
a : 827.0000, 4 -> 3
c : -281.0000, 5 -> 6
a : -110.0000, 6 -> 2
