a : 200.0000, 0 -> 2
b : 547.0000, 0 -> 2
c : 623.0000, 0 -> 0
d : 680.0000, 0 -> 3
a : 141.0000, 1 -> 4
b : 496.0000, 1 -> 4
c : -821.0000, 1 -> 3
d : -867.0000, 1 -> 3
a : 324.0000, 2 -> 2
b : -177.0000, 2 -> 3
c : -897.0000, 2 -> 3
d : 481.0000, 2 -> 0
a : -829.0000, 3 -> 4
b : 94.0000, 3 -> 2
c : -605.0000, 3 -> 4
d : 437.0000, 3 -> 1
a : -211.0000, 4 -> 4
b : -61.0000, 4 -> 2
c : 60.0000, 4 -> 1
d : -667.0000, 4 -> 3
a : 107.0000, 0 -> 3
b : -273.0000, 0 -> 1
b : 635.0000, 1 -> 0
c : 723.0000, 1 -> 0
c : -37.0000, 2 -> 4
c : 485.0000, 2 -> 2
a : 127.0000, 3 -> 1
d : 323.0000, 3 -> 0
d : -138.0000, 4 -> 1
a : -706.0000, 4 -> 2
