a : -18.0000, 0 -> 1
b : 868.0000, 0 -> 7
c : 280.0000, 0 -> 1
a : 295.0000, 1 -> 3
b : -450.0000, 1 -> 1
c : 778.0000, 1 -> 4
a : 466.0000, 2 -> 2
b : 150.0000, 2 -> 4
c : 171.0000, 2 -> 3
a : -548.0000, 3 -> 1
b : 883.0000, 3 -> 3
c : 238.0000, 3 -> 3
a : 422.0000, 4 -> 7
b : -214.0000, 4 -> 4
c : -713.0000, 4 -> 1
a : 715.0000, 5 -> 2
b : 836.0000, 5 -> 2
c : 421.0000, 5 -> 2
a : -880.0000, 6 -> 1
b : 564.0000, 6 -> 7
c : 958.0000, 6 -> 6
a : -535.0000, 7 -> 4
b : 504.0000, 7 -> 3
c : 290.0000, 7 -> 3
c : 521.0000, 0 -> 7
c : 625.0000, 1 -> 7
a : -7.0000, 2 -> 0
a : -597.0000, 3 -> 5
b : 224.0000, 4 -> 3
b : -566.0000, 5 -> 1
b : -742.0000, 6 -> 0
c : -986.0000, 7 -> 0
c : -519.0000, 5 -> 6
