a : -318.0000, 0 -> 5
b : -556.0000, 0 -> 6
c : 496.0000, 0 -> 6
a : 185.0000, 1 -> 5
b : 956.0000, 1 -> 5
c : 211.0000, 1 -> 2
a : -690.0000, 2 -> 3
b : 440.0000, 2 -> 5
c : -417.0000, 2 -> 0
a : 173.0000, 3 -> 0
b : 593.0000, 3 -> 3
c : 551.0000, 3 -> 4
a : 376.0000, 4 -> 6
b : 118.0000, 4 -> 0
c : 928.0000, 4 -> 2
a : -573.0000, 5 -> 3
b : 374.0000, 5 -> 1
c : -188.0000, 5 -> 5
a : 557.0000, 6 -> 4
b : 271.0000, 6 -> 3
c : 383.0000, 6 -> 5
b : -904.0000, 0 -> 1
a : -463.0000, 1 -> 1
c : -531.0000, 2 -> 2
b : 876.0000, 3 -> 1
a : -336.0000, 4 -> 1
b : -851.0000, 5 -> 5
c : 599.0000, 6 -> 0
