a : 484.0000, 0 -> 2
b : -568.0000, 0 -> 0
c : -196.0000, 0 -> 2
a : -289.0000, 1 -> 5
b : 909.0000, 1 -> 3
c : 601.0000, 1 -> 2
a : 645.0000, 2 -> 3
b : 934.0000, 2 -> 0
c : 960.0000, 2 -> 4
a : -10.0000, 3 -> 4
b : -555.0000, 3 -> 6
c : -860.0000, 3 -> 0
a : 964.0000, 4 -> 1
b : 533.0000, 4 -> 0
c : 754.0000, 4 -> 4
a : -315.0000, 5 -> 1
b : 738.0000, 5 -> 6
c : -164.0000, 5 -> 2
a : -287.0000, 6 -> 6
b : -19.0000, 6 -> 2
c : 138.0000, 6 -> 7
a : 687.0000, 7 -> 0
b : -653.0000, 7 -> 5
c : -414.0000, 7 -> 0
b : -269.0000, 0 -> 6
a : -740.0000, 1 -> 4
b : -776.0000, 2 -> 7
a : 947.0000, 3 -> 2
b : -875.0000, 4 -> 2
b : 591.0000, 5 -> 5
c : 44.0000, 6 -> 0
c : -656.0000, 7 -> 6
