a : -982.0000, 0 -> 7
b : 680.0000, 0 -> 1
c : 280.0000, 0 -> 5
a : 359.0000, 1 -> 1
b : 859.0000, 1 -> 2
c : -58.0000, 1 -> 2
a : -593.0000, 2 -> 5
b : -498.0000, 2 -> 2
c : -887.0000, 2 -> 1
a : 238.0000, 3 -> 5
b : 870.0000, 3 -> 7
c : -754.0000, 3 -> 0
a : -440.0000, 4 -> 6
b : 473.0000, 4 -> 2
c : -629.0000, 4 -> 7
a : -177.0000, 5 -> 4
b : -89.0000, 5 -> 5
c : 807.0000, 5 -> 1
a : 506.0000, 6 -> 4
b : 734.0000, 6 -> 5
c : -727.0000, 6 -> 4
a : 116.0000, 7 -> 3
b : -366.0000, 7 -> 0
c : -165.0000, 7 -> 2
a : 433.0000, 0 -> 3
c : 914.0000, 1 -> 7
a : 788.0000, 2 -> 2
c : 632.0000, 3 -> 5
c : -594.0000, 4 -> 3
c : -299.0000, 5 -> 4
c : 259.0000, 6 -> 7
b : -20.0000, 7 -> 4
