a : 522.0000, 0 -> 2
b : 488.0000, 0 -> 5
c : 185.0000, 0 -> 3
d : -188.0000, 0 -> 4
a : -341.0000, 1 -> 1
b : -463.0000, 1 -> 5
c : -554.0000, 1 -> 1
d : -525.0000, 1 -> 4
a : 806.0000, 2 -> 2
b : 52.0000, 2 -> 2
c : 829.0000, 2 -> 4
d : -140.0000, 2 -> 3
a : 501.0000, 3 -> 4
b : -272.0000, 3 -> 4
c : -92.0000, 3 -> 3
d : 72.0000, 3 -> 4
a : -540.0000, 4 -> 5
b : 862.0000, 4 -> 2
c : 321.0000, 4 -> 5
d : 974.0000, 4 -> 4
a : -905.0000, 5 -> 2
b : -146.0000, 5 -> 2
c : -978.0000, 5 -> 5
d : 892.0000, 5 -> 3
a : -180.0000, 0 -> 1
c : -574.0000, 0 -> 4
a : -853.0000, 1 -> 5
d : -629.0000, 1 -> 3
a : 266.0000, 2 -> 4
b : 641.0000, 2 -> 3
c : 484.0000, 3 -> 1
a : -657.0000, 3 -> 5
c : -451.0000, 4 -> 2
d : 933.0000, 4 -> 2
b : -723.0000, 5 -> 1
b : -672.0000, 5 -> 4
