a : 584.0000, 0 -> 2
b : 817.0000, 0 -> 4
c : -328.0000, 0 -> 3
a : 723.0000, 1 -> 3
b : 524.0000, 1 -> 2
c : 831.0000, 1 -> 3
a : -392.0000, 2 -> 0
b : -506.0000, 2 -> 0
c : -670.0000, 2 -> 1
a : -186.0000, 3 -> 3
b : 598.0000, 3 -> 5
c : 205.0000, 3 -> 1
a : 656.0000, 4 -> 5
b : -62.0000, 4 -> 1
c : 875.0000, 4 -> 5
a : -173.0000, 5 -> 2
b : 293.0000, 5 -> 2
c : -263.0000, 5 -> 3
a : 387.0000, 0 -> 3
b : 73.0000, 1 -> 1
b : -649.0000, 2 -> 1
a : 991.0000, 3 -> 1
b : 495.0000, 4 -> 0
a : 10.0000, 5 -> 1
