a : 454.0000, 0 -> 3
b : -399.0000, 0 -> 2
c : -216.0000, 0 -> 3
d : -199.0000, 0 -> 1
a : 685.0000, 1 -> 1
b : 355.0000, 1 -> 1
c : 462.0000, 1 -> 6
d : 486.0000, 1 -> 0
a : -324.0000, 2 -> 1
b : 259.0000, 2 -> 6
c : -73.0000, 2 -> 4
d : -462.0000, 2 -> 5
a : 893.0000, 3 -> 2
b : 345.0000, 3 -> 3
c : -650.0000, 3 -> 3
d : -997.0000, 3 -> 6
a : -2.0000, 4 -> 4
b : -37.0000, 4 -> 1
c : 766.0000, 4 -> 7
d : 845.0000, 4 -> 7
a : -395.0000, 5 -> 3
b : 684.0000, 5 -> 7
c : 566.0000, 5 -> 3
d : 82.0000, 5 -> 0
a : 796.0000, 6 -> 3
b : -278.0000, 6 -> 5
c : -276.0000, 6 -> 4
d : -419.0000, 6 -> 2
a : 863.0000, 7 -> 3
b : -826.0000, 7 -> 5
c : -592.0000, 7 -> 4
d : -508.0000, 7 -> 5
d : 828.0000, 0 -> 7
c : 440.0000, 0 -> 4
a : 662.0000, 1 -> 3
c : 659.0000, 1 -> 4
c : -69.0000, 2 -> 6
c : 254.0000, 2 -> 5
b : 451.0000, 3 -> 5
a : 301.0000, 3 -> 6
c : 183.0000, 4 -> 1
b : -314.0000, 4 -> 7
d : 560.0000, 5 -> 1
c : -22.0000, 5 -> 7
a : 815.0000, 6 -> 0
d : -935.0000, 6 -> 6
d : 91.0000, 7 -> 7
c : -236.0000, 7 -> 0
