a : -408.0000, 0 -> 3
b : 22.0000, 0 -> 2
c : 629.0000, 0 -> 3
d : -22.0000, 0 -> 2
a : 955.0000, 1 -> 0
b : -653.0000, 1 -> 3
c : 797.0000, 1 -> 3
d : -670.0000, 1 -> 3
a : -695.0000, 2 -> 2
b : -401.0000, 2 -> 0
c : 265.0000, 2 -> 0
d : -707.0000, 2 -> 1
a : -541.0000, 3 -> 0
b : -741.0000, 3 -> 3
c : 514.0000, 3 -> 0
d : -193.0000, 3 -> 0
c : 743.0000, 0 -> 0
c : 314.0000, 0 -> 2
d : -751.0000, 1 -> 2
a : -477.0000, 1 -> 3
d : 881.0000, 2 -> 2
b : 567.0000, 2 -> 1
c : -985.0000, 3 -> 3
d : 389.0000, 3 -> 1
