a : -637.0000, 0 -> 5
b : -787.0000, 0 -> 1
c : -83.0000, 0 -> 0
a : 253.0000, 1 -> 0
b : -795.0000, 1 -> 0
c : 407.0000, 1 -> 4
a : -57.0000, 2 -> 1
b : 481.0000, 2 -> 5
c : 957.0000, 2 -> 1
a : -38.0000, 3 -> 5
b : 149.0000, 3 -> 5
c : -384.0000, 3 -> 1
a : -508.0000, 4 -> 3
b : -264.0000, 4 -> 2
c : -370.0000, 4 -> 0
a : -936.0000, 5 -> 1
b : 34.0000, 5 -> 0
c : 985.0000, 5 -> 5
a : 804.0000, 0 -> 1
b : -84.0000, 1 -> 2
b : 550.0000, 2 -> 1
b : 178.0000, 3 -> 3
b : -758.0000, 4 -> 0
c : 308.0000, 5 -> 0
