a : -684.0000, 0 -> 3
b : 785.0000, 0 -> 1
c : 864.0000, 0 -> 4
d : 866.0000, 0 -> 0
a : -926.0000, 1 -> 5
b : -77.0000, 1 -> 4
c : 118.0000, 1 -> 1
d : -512.0000, 1 -> 3
a : 876.0000, 2 -> 0
b : -255.0000, 2 -> 3
c : -750.0000, 2 -> 3
d : -874.0000, 2 -> 4
a : 996.0000, 3 -> 3
b : -190.0000, 3 -> 1
c : 212.0000, 3 -> 2
d : -603.0000, 3 -> 5
a : -357.0000, 4 -> 1
b : -197.0000, 4 -> 1
c : -256.0000, 4 -> 5
d : 696.0000, 4 -> 3
a : 376.0000, 5 -> 2
b : -880.0000, 5 -> 4
c : -417.0000, 5 -> 1
d : 139.0000, 5 -> 5
b : -559.0000, 0 -> 4
a : -511.0000, 0 -> 0
c : -221.0000, 1 -> 2
a : -457.0000, 1 -> 1
a : 114.0000, 2 -> 2
b : -916.0000, 2 -> 1
a : 149.0000, 3 -> 2
b : 362.0000, 3 -> 3
a : 594.0000, 4 -> 5
c : -298.0000, 4 -> 2
c : -657.0000, 5 -> 2
d : -102.0000, 5 -> 3
