a : -130.0000, 0 -> 3
b : -561.0000, 0 -> 4
c : -417.0000, 0 -> 4
d : -637.0000, 0 -> 5
a : -289.0000, 1 -> 3
b : 773.0000, 1 -> 5
c : -768.0000, 1 -> 5
d : 87.0000, 1 -> 4
a : -173.0000, 2 -> 0
b : 541.0000, 2 -> 1
c : -762.0000, 2 -> 5
d : 530.0000, 2 -> 3
a : 568.0000, 3 -> 1
b : 385.0000, 3 -> 2
c : -81.0000, 3 -> 5
d : -138.0000, 3 -> 4
a : 805.0000, 4 -> 0
b : 497.0000, 4 -> 0
c : -242.0000, 4 -> 5
d : 931.0000, 4 -> 3
a : 994.0000, 5 -> 0
b : -717.0000, 5 -> 3
c : 450.0000, 5 -> 0
d : 388.0000, 5 -> 4
c : 610.0000, 0 -> 1
d : -647.0000, 0 -> 1
c : -138.0000, 1 -> 1
d : -443.0000, 1 -> 2
b : 573.0000, 2 -> 2
b : 85.0000, 2 -> 0
d : 880.0000, 3 -> 5
c : -949.0000, 3 -> 0
d : 326.0000, 4 -> 1
a : 531.0000, 4 -> 1
a : -908.0000, 5 -> 2
b : -419.0000, 5 -> 4
