a : 72.0000, 0 -> 2
b : -847.0000, 0 -> 0
c : 219.0000, 0 -> 1
d : 162.0000, 0 -> 3
a : -110.0000, 1 -> 0
b : 15.0000, 1 -> 3
c : 650.0000, 1 -> 0
d : -656.0000, 1 -> 0
a : -814.0000, 2 -> 0
b : 988.0000, 2 -> 2
c : -795.0000, 2 -> 2
d : 948.0000, 2 -> 2
a : -463.0000, 3 -> 0
b : -959.0000, 3 -> 1
c : -522.0000, 3 -> 0
d : 276.0000, 3 -> 3
b : -450.0000, 0 -> 2
d : -955.0000, 0 -> 1
a : 291.0000, 1 -> 1
a : 381.0000, 1 -> 3
b : 722.0000, 2 -> 1
d : -776.0000, 2 -> 1
b : -359.0000, 3 -> 3
a : -588.0000, 3 -> 1
