a : -909.0000, 0 -> 4
b : 917.0000, 0 -> 6
a : 164.0000, 1 -> 4
b : -992.0000, 1 -> 2
a : 576.0000, 2 -> 4
b : 383.0000, 2 -> 0
a : -202.0000, 3 -> 7
b : 113.0000, 3 -> 4
a : 743.0000, 4 -> 0
b : -370.0000, 4 -> 1
a : -543.0000, 5 -> 0
b : 590.0000, 5 -> 6
a : -881.0000, 6 -> 7
b : -108.0000, 6 -> 6
a : 236.0000, 7 -> 4
b : -378.0000, 7 -> 4
a : -7.0000, 0 -> 7
a : 598.0000, 1 -> 6
a : -448.0000, 2 -> 3
b : -742.0000, 3 -> 5
a : -225.0000, 4 -> 7
b : -354.0000, 5 -> 5
b : 752.0000, 6 -> 2
b : 564.0000, 7 -> 6
