a : -616.0000, 0 -> 0
b : 421.0000, 0 -> 4
c : -438.0000, 0 -> 5
d : -664.0000, 0 -> 5
a : -89.0000, 1 -> 3
b : 297.0000, 1 -> 5
c : -866.0000, 1 -> 0
d : -16.0000, 1 -> 1
a : -123.0000, 2 -> 4
b : -501.0000, 2 -> 5
c : 636.0000, 2 -> 4
d : 378.0000, 2 -> 0
a : -19.0000, 3 -> 2
b : 198.0000, 3 -> 3
c : 731.0000, 3 -> 0
d : 379.0000, 3 -> 0
a : 214.0000, 4 -> 0
b : 479.0000, 4 -> 1
c : 48.0000, 4 -> 5
d : 17.0000, 4 -> 2
a : 259.0000, 5 -> 5
b : -895.0000, 5 -> 4
c : -405.0000, 5 -> 4
d : -215.0000, 5 -> 3
c : -278.0000, 0 -> 1
b : 140.0000, 0 -> 1
a : 243.0000, 1 -> 0
a : -847.0000, 1 -> 4
b : 151.0000, 2 -> 0
d : 205.0000, 2 -> 4
b : 585.0000, 3 -> 0
a : 707.0000, 3 -> 0
a : 985.0000, 4 -> 1
c : -317.0000, 4 -> 2
a : 274.0000, 5 -> 4
a : -812.0000, 5 -> 3
