a : 534.0000, 0 -> 2
b : -601.0000, 0 -> 4
a : 289.0000, 1 -> 2
b : -90.0000, 1 -> 0
a : 136.0000, 2 -> 5
b : 812.0000, 2 -> 4
a : 436.0000, 3 -> 3
b : -613.0000, 3 -> 5
a : 132.0000, 4 -> 1
b : -865.0000, 4 -> 0
a : 703.0000, 5 -> 5
b : -289.0000, 5 -> 1
a : 587.0000, 6 -> 5
b : 909.0000, 6 -> 5
a : -742.0000, 7 -> 4
b : 280.0000, 7 -> 6
a : 87.0000, 0 -> 7
a : 365.0000, 1 -> 3
b : -63.0000, 2 -> 3
a : 193.0000, 3 -> 0
a : 226.0000, 4 -> 2
b : -977.0000, 5 -> 3
a : -84.0000, 6 -> 4
a : -926.0000, 7 -> 7
