a : -720.0000, 0 -> 5
b : 978.0000, 0 -> 1
c : -114.0000, 0 -> 4
d : -881.0000, 0 -> 0
a : -544.0000, 1 -> 4
b : -961.0000, 1 -> 3
c : 835.0000, 1 -> 0
d : 959.0000, 1 -> 4
a : 291.0000, 2 -> 3
b : 686.0000, 2 -> 2
c : -538.0000, 2 -> 1
d : -995.0000, 2 -> 5
a : 209.0000, 3 -> 7
b : -316.0000, 3 -> 0
c : 231.0000, 3 -> 1
d : -633.0000, 3 -> 5
a : -325.0000, 4 -> 0
b : 358.0000, 4 -> 4
c : 711.0000, 4 -> 1
d : 269.0000, 4 -> 1
a : -42.0000, 5 -> 3
b : -917.0000, 5 -> 1
c : -460.0000, 5 -> 6
d : 292.0000, 5 -> 6
a : 630.0000, 6 -> 5
b : 968.0000, 6 -> 2
c : -293.0000, 6 -> 2
d : -638.0000, 6 -> 4
a : 727.0000, 7 -> 3
b : -870.0000, 7 -> 4
c : 423.0000, 7 -> 1
d : 780.0000, 7 -> 5
d : 453.0000, 0 -> 7
d : -808.0000, 0 -> 3
d : -786.0000, 1 -> 0
c : 198.0000, 1 -> 6
c : 61.0000, 2 -> 4
a : -841.0000, 2 -> 2
d : 990.0000, 3 -> 1
c : 916.0000, 3 -> 6
d : -249.0000, 4 -> 7
b : 484.0000, 4 -> 2
a : 291.0000, 5 -> 4
d : -404.0000, 5 -> 5
c : -968.0000, 6 -> 7
a : 243.0000, 6 -> 4
a : -521.0000, 7 -> 0
b : -966.0000, 7 -> 6
