a : -63.0000, 0 -> 5
b : -963.0000, 0 -> 0
c : 822.0000, 0 -> 1
d : 752.0000, 0 -> 5
a : 892.0000, 1 -> 1
b : 947.0000, 1 -> 4
c : -333.0000, 1 -> 3
d : -270.0000, 1 -> 3
a : -33.0000, 2 -> 5
b : -794.0000, 2 -> 2
c : 673.0000, 2 -> 1
d : 649.0000, 2 -> 1
a : 894.0000, 3 -> 2
b : -804.0000, 3 -> 4
c : 694.0000, 3 -> 2
d : -495.0000, 3 -> 4
a : 194.0000, 4 -> 2
b : 950.0000, 4 -> 0
c : -104.0000, 4 -> 0
d : 295.0000, 4 -> 2
a : -922.0000, 5 -> 2
b : 320.0000, 5 -> 5
c : 571.0000, 5 -> 1
d : 659.0000, 5 -> 0
c : -567.0000, 0 -> 4
a : 27.0000, 0 -> 2
d : -179.0000, 1 -> 4
a : 600.0000, 1 -> 4
c : -566.0000, 2 -> 4
d : 761.0000, 2 -> 4
b : 228.0000, 3 -> 1
a : 76.0000, 3 -> 5
d : 792.0000, 4 -> 5
b : -987.0000, 4 -> 4
b : 108.0000, 5 -> 3
c : -168.0000, 5 -> 0
