a : -943.0000, 0 -> 5
b : 513.0000, 0 -> 6
c : -765.0000, 0 -> 5
a : 278.0000, 1 -> 2
b : -576.0000, 1 -> 6
c : -699.0000, 1 -> 3
a : 680.0000, 2 -> 1
b : -657.0000, 2 -> 3
c : -886.0000, 2 -> 3
a : 162.0000, 3 -> 1
b : 788.0000, 3 -> 0
c : 932.0000, 3 -> 4
a : 880.0000, 4 -> 5
b : -302.0000, 4 -> 4
c : -259.0000, 4 -> 3
a : 25.0000, 5 -> 2
b : -773.0000, 5 -> 0
c : -718.0000, 5 -> 3
a : -599.0000, 6 -> 5
b : -905.0000, 6 -> 3
c : -67.0000, 6 -> 1
c : -424.0000, 0 -> 0
b : 589.0000, 1 -> 0
b : 352.0000, 2 -> 2
a : -897.0000, 3 -> 6
c : 339.0000, 4 -> 2
a : 571.0000, 5 -> 1
c : -447.0000, 6 -> 5
