a : -259.0000, 0 -> 4
b : -596.0000, 0 -> 2
c : 729.0000, 0 -> 3
d : -477.0000, 0 -> 2
a : 667.0000, 1 -> 2
b : -203.0000, 1 -> 4
c : -321.0000, 1 -> 0
d : -907.0000, 1 -> 1
a : -638.0000, 2 -> 2
b : 41.0000, 2 -> 1
c : 650.0000, 2 -> 3
d : -280.0000, 2 -> 3
a : 898.0000, 3 -> 1
b : 961.0000, 3 -> 0
c : -46.0000, 3 -> 4
d : 507.0000, 3 -> 3
a : 945.0000, 4 -> 1
b : -101.0000, 4 -> 2
c : 619.0000, 4 -> 3
d : 905.0000, 4 -> 0
b : -824.0000, 0 -> 4
a : 307.0000, 0 -> 0
a : 892.0000, 1 -> 1
d : 178.0000, 1 -> 2
a : 854.0000, 2 -> 0
b : 418.0000, 2 -> 3
b : 522.0000, 3 -> 4
a : 949.0000, 3 -> 4
a : 770.0000, 4 -> 3
b : -117.0000, 4 -> 4
