a : -914.0000, 0 -> 3
b : -674.0000, 0 -> 4
c : -541.0000, 0 -> 2
d : 53.0000, 0 -> 3
a : -403.0000, 1 -> 3
b : 201.0000, 1 -> 4
c : 477.0000, 1 -> 3
d : 565.0000, 1 -> 6
a : -13.0000, 2 -> 2
b : 274.0000, 2 -> 0
c : 786.0000, 2 -> 0
d : -77.0000, 2 -> 5
a : 957.0000, 3 -> 0
b : -25.0000, 3 -> 0
c : -755.0000, 3 -> 1
d : -18.0000, 3 -> 0
a : -11.0000, 4 -> 3
b : -854.0000, 4 -> 0
c : -975.0000, 4 -> 6
d : 901.0000, 4 -> 4
a : 303.0000, 5 -> 4
b : -469.0000, 5 -> 0
c : 619.0000, 5 -> 3
d : -69.0000, 5 -> 3
a : -159.0000, 6 -> 4
b : 173.0000, 6 -> 2
c : 856.0000, 6 -> 1
d : 541.0000, 6 -> 5
a : -630.0000, 0 -> 6
d : -778.0000, 0 -> 0
c : 250.0000, 1 -> 2
b : -980.0000, 1 -> 0
b : -360.0000, 2 -> 4
a : -524.0000, 2 -> 6
a : 772.0000, 3 -> 5
c : -787.0000, 3 -> 6
c : 688.0000, 4 -> 3
d : -573.0000, 4 -> 6
a : 2.0000, 5 -> 3
b : 744.0000, 5 -> 1
c : 10.0000, 6 -> 6
d : -30.0000, 6 -> 0
