a : 91.0000, 0 -> 0
b : -610.0000, 0 -> 0
c : 405.0000, 0 -> 2
d : -845.0000, 0 -> 1
a : -94.0000, 1 -> 3
b : -233.0000, 1 -> 0
c : 171.0000, 1 -> 1
d : -136.0000, 1 -> 1
a : -132.0000, 2 -> 1
b : -344.0000, 2 -> 0
c : 992.0000, 2 -> 1
d : -622.0000, 2 -> 3
a : -782.0000, 3 -> 1
b : 639.0000, 3 -> 0
c : 923.0000, 3 -> 1
d : 526.0000, 3 -> 0
a : 809.0000, 0 -> 3
d : -422.0000, 0 -> 0
a : -339.0000, 1 -> 1
a : 802.0000, 1 -> 2
b : -691.0000, 2 -> 3
c : 735.0000, 2 -> 2
d : 561.0000, 3 -> 1
b : 316.0000, 3 -> 3
