a : 732.0000, 0 -> 5
b : 975.0000, 0 -> 1
c : 346.0000, 0 -> 5
a : -467.0000, 1 -> 0
b : 253.0000, 1 -> 1
c : 730.0000, 1 -> 4
a : -241.0000, 2 -> 0
b : -3.0000, 2 -> 4
c : 494.0000, 2 -> 0
a : 263.0000, 3 -> 5
b : 826.0000, 3 -> 2
c : -373.0000, 3 -> 3
a : 661.0000, 4 -> 0
b : -270.0000, 4 -> 4
c : 430.0000, 4 -> 4
a : -707.0000, 5 -> 5
b : -10.0000, 5 -> 1
c : 144.0000, 5 -> 4
a : -160.0000, 0 -> 3
b : 917.0000, 1 -> 2
a : -343.0000, 2 -> 1
c : 171.0000, 3 -> 5
a : -282.0000, 4 -> 5
b : -891.0000, 5 -> 5
