a : -810.0000, 0 -> 4
b : 759.0000, 0 -> 3
c : -867.0000, 0 -> 4
a : -594.0000, 1 -> 1
b : 897.0000, 1 -> 1
c : 497.0000, 1 -> 5
a : -593.0000, 2 -> 5
b : -500.0000, 2 -> 3
c : -937.0000, 2 -> 2
a : -363.0000, 3 -> 1
b : -376.0000, 3 -> 1
c : 50.0000, 3 -> 1
a : -683.0000, 4 -> 5
b : -714.0000, 4 -> 4
c : 728.0000, 4 -> 4
a : -118.0000, 5 -> 0
b : 815.0000, 5 -> 5
c : -84.0000, 5 -> 5
c : -681.0000, 0 -> 0
b : -433.0000, 1 -> 2
b : 749.0000, 2 -> 5
b : -21.0000, 3 -> 5
a : -396.0000, 4 -> 3
a : -942.0000, 5 -> 2
