a : -471.0000, 0 -> 3
b : -241.0000, 0 -> 4
c : -201.0000, 0 -> 1
a : -306.0000, 1 -> 5
b : -433.0000, 1 -> 7
c : 991.0000, 1 -> 1
a : -930.0000, 2 -> 5
b : 628.0000, 2 -> 5
c : -987.0000, 2 -> 3
a : 6.0000, 3 -> 6
b : 670.0000, 3 -> 5
c : -310.0000, 3 -> 6
a : 602.0000, 4 -> 3
b : 459.0000, 4 -> 4
c : -846.0000, 4 -> 7
a : -500.0000, 5 -> 1
b : -54.0000, 5 -> 3
c : -178.0000, 5 -> 3
a : 16.0000, 6 -> 1
b : 18.0000, 6 -> 6
c : 84.0000, 6 -> 2
a : 35.0000, 7 -> 4
b : 866.0000, 7 -> 2
c : -254.0000, 7 -> 5
a : -263.0000, 0 -> 0
a : 473.0000, 1 -> 7
b : -372.0000, 2 -> 4
a : 958.0000, 3 -> 5
a : -389.0000, 4 -> 1
b : 533.0000, 5 -> 5
c : 937.0000, 6 -> 3
a : -370.0000, 7 -> 2
