a : -415.0000, 0 -> 5
b : 87.0000, 0 -> 3
c : 271.0000, 0 -> 3
d : -185.0000, 0 -> 1
a : 306.0000, 1 -> 5
b : 159.0000, 1 -> 6
c : -286.0000, 1 -> 3
d : -123.0000, 1 -> 0
a : -168.0000, 2 -> 2
b : -508.0000, 2 -> 4
c : 269.0000, 2 -> 2
d : -474.0000, 2 -> 1
a : 646.0000, 3 -> 0
b : -533.0000, 3 -> 6
c : 465.0000, 3 -> 0
d : 900.0000, 3 -> 1
a : -892.0000, 4 -> 1
b : 446.0000, 4 -> 0
c : -161.0000, 4 -> 2
d : -301.0000, 4 -> 5
a : -453.0000, 5 -> 4
b : 326.0000, 5 -> 6
c : 57.0000, 5 -> 5
d : 167.0000, 5 -> 4
a : 107.0000, 6 -> 3
b : -734.0000, 6 -> 3
c : -850.0000, 6 -> 4
d : -743.0000, 6 -> 2
d : 27.0000, 0 -> 3
c : 941.0000, 0 -> 5
c : -334.0000, 1 -> 2
d : -548.0000, 1 -> 2
d : 768.0000, 2 -> 2
d : 987.0000, 2 -> 4
d : 179.0000, 3 -> 3
b : 350.0000, 3 -> 0
c : 497.0000, 4 -> 4
d : -264.0000, 4 -> 6
c : 733.0000, 5 -> 0
d : 483.0000, 5 -> 0
c : -143.0000, 6 -> 1
c : 880.0000, 6 -> 0
