a : -894.0000, 0 -> 1
b : 748.0000, 0 -> 2
c : -154.0000, 0 -> 2
d : 998.0000, 0 -> 1
a : 152.0000, 1 -> 3
b : -617.0000, 1 -> 0
c : 749.0000, 1 -> 0
d : -513.0000, 1 -> 0
a : -578.0000, 2 -> 2
b : 238.0000, 2 -> 0
c : -17.0000, 2 -> 1
d : 66.0000, 2 -> 1
a : -709.0000, 3 -> 0
b : -617.0000, 3 -> 3
c : 168.0000, 3 -> 3
d : -287.0000, 3 -> 2
b : -650.0000, 0 -> 1
c : -135.0000, 0 -> 3
b : 736.0000, 1 -> 2
c : 576.0000, 1 -> 2
b : -621.0000, 2 -> 1
a : -680.0000, 2 -> 0
b : -195.0000, 3 -> 1
d : 916.0000, 3 -> 3
