a : 325.0000, 0 -> 4
b : -815.0000, 0 -> 3
c : -748.0000, 0 -> 7
d : 125.0000, 0 -> 7
a : -880.0000, 1 -> 1
b : 315.0000, 1 -> 7
c : 190.0000, 1 -> 5
d : 235.0000, 1 -> 6
a : -843.0000, 2 -> 1
b : 537.0000, 2 -> 2
c : -965.0000, 2 -> 0
d : 590.0000, 2 -> 1
a : -581.0000, 3 -> 2
b : -788.0000, 3 -> 7
c : 172.0000, 3 -> 2
d : -172.0000, 3 -> 1
a : -253.0000, 4 -> 5
b : -938.0000, 4 -> 1
c : 507.0000, 4 -> 1
d : -41.0000, 4 -> 1
a : 197.0000, 5 -> 7
b : -927.0000, 5 -> 2
c : -11.0000, 5 -> 4
d : 92.0000, 5 -> 0
a : 591.0000, 6 -> 1
b : -506.0000, 6 -> 0
c : -239.0000, 6 -> 4
d : -95.0000, 6 -> 4
a : 856.0000, 7 -> 5
b : 640.0000, 7 -> 7
c : -185.0000, 7 -> 1
d : -558.0000, 7 -> 6
d : 895.0000, 0 -> 1
b : 414.0000, 0 -> 6
c : -820.0000, 1 -> 6
a : -306.0000, 1 -> 6
c : -14.0000, 2 -> 1
b : -727.0000, 2 -> 4
a : 806.0000, 3 -> 5
c : 884.0000, 3 -> 1
d : 727.0000, 4 -> 3
b : -824.0000, 4 -> 7
c : -716.0000, 5 -> 0
d : -442.0000, 5 -> 7
b : 957.0000, 6 -> 6
d : -751.0000, 6 -> 5
b : 18.0000, 7 -> 4
a : -496.0000, 7 -> 4
