a : -131.0000, 0 -> 4
b : 910.0000, 0 -> 0
c : -72.0000, 0 -> 2
d : 125.0000, 0 -> 0
a : 793.0000, 1 -> 2
b : 164.0000, 1 -> 3
c : 340.0000, 1 -> 4
d : -836.0000, 1 -> 5
a : -686.0000, 2 -> 2
b : 35.0000, 2 -> 0
c : 674.0000, 2 -> 0
d : -878.0000, 2 -> 1
a : 515.0000, 3 -> 5
b : -557.0000, 3 -> 4
c : -686.0000, 3 -> 1
d : 965.0000, 3 -> 5
a : 432.0000, 4 -> 0
b : -722.0000, 4 -> 1
c : -205.0000, 4 -> 1
d : 518.0000, 4 -> 5
a : 73.0000, 5 -> 3
b : -200.0000, 5 -> 2
c : -516.0000, 5 -> 5
d : -95.0000, 5 -> 1
b : -818.0000, 0 -> 5
c : -357.0000, 0 -> 4
a : -345.0000, 1 -> 5
a : -187.0000, 1 -> 4
c : -791.0000, 2 -> 2
d : 520.0000, 2 -> 3
d : 95.0000, 3 -> 3
a : 536.0000, 3 -> 3
d : 515.0000, 4 -> 3
c : 899.0000, 4 -> 3
b : 565.0000, 5 -> 0
d : -818.0000, 5 -> 2
