a : -98.0000, 0 -> 0
b : -447.0000, 0 -> 3
c : 381.0000, 0 -> 0
d : -22.0000, 0 -> 0
a : -319.0000, 1 -> 3
b : 634.0000, 1 -> 3
c : -791.0000, 1 -> 0
d : -200.0000, 1 -> 1
a : -465.0000, 2 -> 3
b : -335.0000, 2 -> 0
c : 781.0000, 2 -> 2
d : -11.0000, 2 -> 1
a : 625.0000, 3 -> 1
b : -75.0000, 3 -> 3
c : 588.0000, 3 -> 0
d : -666.0000, 3 -> 2
b : -709.0000, 0 -> 1
c : -248.0000, 0 -> 1
a : -64.0000, 1 -> 0
c : 70.0000, 1 -> 2
d : 708.0000, 2 -> 2
b : 102.0000, 2 -> 3
a : -284.0000, 3 -> 0
a : -235.0000, 3 -> 3
