a : 913.0000, 0 -> 0
b : 110.0000, 0 -> 4
c : -990.0000, 0 -> 5
d : 849.0000, 0 -> 1
a : -765.0000, 1 -> 4
b : 238.0000, 1 -> 1
c : 832.0000, 1 -> 3
d : -12.0000, 1 -> 4
a : -599.0000, 2 -> 2
b : 661.0000, 2 -> 4
c : -377.0000, 2 -> 2
d : -801.0000, 2 -> 0
a : 293.0000, 3 -> 0
b : 932.0000, 3 -> 3
c : -649.0000, 3 -> 0
d : -730.0000, 3 -> 4
a : 210.0000, 4 -> 0
b : 440.0000, 4 -> 1
c : -979.0000, 4 -> 0
d : -180.0000, 4 -> 1
a : -968.0000, 5 -> 4
b : -805.0000, 5 -> 2
c : 481.0000, 5 -> 4
d : 964.0000, 5 -> 5
b : -540.0000, 0 -> 2
d : -824.0000, 0 -> 0
b : 145.0000, 1 -> 2
a : 11.0000, 1 -> 3
a : -238.0000, 2 -> 4
b : -642.0000, 2 -> 2
a : -321.0000, 3 -> 5
b : -214.0000, 3 -> 1
b : -921.0000, 4 -> 3
c : -892.0000, 4 -> 3
b : 88.0000, 5 -> 1
c : -791.0000, 5 -> 0
