a : 506.0000, 0 -> 2
b : -310.0000, 0 -> 3
c : 676.0000, 0 -> 3
d : 339.0000, 0 -> 2
a : 647.0000, 1 -> 4
b : -922.0000, 1 -> 2
c : -137.0000, 1 -> 0
d : 283.0000, 1 -> 4
a : 669.0000, 2 -> 2
b : 240.0000, 2 -> 2
c : 801.0000, 2 -> 0
d : 43.0000, 2 -> 0
a : 354.0000, 3 -> 4
b : 737.0000, 3 -> 3
c : 375.0000, 3 -> 3
d : -167.0000, 3 -> 2
a : -475.0000, 4 -> 2
b : 600.0000, 4 -> 0
c : -995.0000, 4 -> 2
d : -11.0000, 4 -> 1
d : -852.0000, 0 -> 4
d : 872.0000, 0 -> 3
b : 878.0000, 1 -> 0
c : -673.0000, 1 -> 3
c : 707.0000, 2 -> 2
d : 18.0000, 2 -> 1
b : 272.0000, 3 -> 0
a : 476.0000, 3 -> 0
d : -153.0000, 4 -> 3
a : -288.0000, 4 -> 0
