a : -531.0000, 0 -> 7
b : 902.0000, 0 -> 0
c : -168.0000, 0 -> 0
d : -315.0000, 0 -> 1
a : -480.0000, 1 -> 5
b : 154.0000, 1 -> 3
c : 886.0000, 1 -> 0
d : -317.0000, 1 -> 0
a : 129.0000, 2 -> 0
b : 398.0000, 2 -> 4
c : -578.0000, 2 -> 5
d : 904.0000, 2 -> 2
a : 234.0000, 3 -> 6
b : 284.0000, 3 -> 1
c : -411.0000, 3 -> 4
d : -881.0000, 3 -> 1
a : 725.0000, 4 -> 2
b : 574.0000, 4 -> 2
c : -779.0000, 4 -> 6
d : 672.0000, 4 -> 6
a : -92.0000, 5 -> 0
b : 376.0000, 5 -> 6
c : -13.0000, 5 -> 7
d : 947.0000, 5 -> 3
a : 286.0000, 6 -> 7
b : 40.0000, 6 -> 2
c : -900.0000, 6 -> 1
d : -919.0000, 6 -> 1
a : 203.0000, 7 -> 2
b : 67.0000, 7 -> 7
c : -795.0000, 7 -> 4
d : -397.0000, 7 -> 3
b : -571.0000, 0 -> 6
c : -219.0000, 0 -> 6
a : 737.0000, 1 -> 0
a : 669.0000, 1 -> 3
a : -13.0000, 2 -> 7
d : -300.0000, 2 -> 5
d : 290.0000, 3 -> 5
a : -857.0000, 3 -> 7
a : 766.0000, 4 -> 3
c : 313.0000, 4 -> 0
a : -535.0000, 5 -> 4
c : 626.0000, 5 -> 6
b : 596.0000, 6 -> 6
b : 417.0000, 6 -> 5
b : 534.0000, 7 -> 6
d : 796.0000, 7 -> 1
