a : 203.0000, 0 -> 6
b : 861.0000, 0 -> 7
c : 962.0000, 0 -> 6
d : 785.0000, 0 -> 3
a : 958.0000, 1 -> 2
b : 576.0000, 1 -> 4
c : -622.0000, 1 -> 5
d : 786.0000, 1 -> 5
a : 581.0000, 2 -> 3
b : -27.0000, 2 -> 6
c : -633.0000, 2 -> 0
d : -559.0000, 2 -> 3
a : -319.0000, 3 -> 1
b : -171.0000, 3 -> 0
c : 644.0000, 3 -> 2
d : -790.0000, 3 -> 7
a : -540.0000, 4 -> 4
b : -889.0000, 4 -> 5
c : -275.0000, 4 -> 5
d : -747.0000, 4 -> 1
a : 715.0000, 5 -> 2
b : 46.0000, 5 -> 0
c : 250.0000, 5 -> 4
d : -285.0000, 5 -> 7
a : 218.0000, 6 -> 0
b : 711.0000, 6 -> 2
c : -264.0000, 6 -> 2
d : 989.0000, 6 -> 6
a : -106.0000, 7 -> 6
b : -792.0000, 7 -> 3
c : -420.0000, 7 -> 0
d : 874.0000, 7 -> 2
b : 882.0000, 0 -> 6
b : -300.0000, 0 -> 1
a : -55.0000, 1 -> 5
a : 81.0000, 1 -> 0
a : 642.0000, 2 -> 0
b : 734.0000, 2 -> 7
a : -616.0000, 3 -> 6
a : -836.0000, 3 -> 0
a : 26.0000, 4 -> 1
c : 986.0000, 4 -> 3
b : -164.0000, 5 -> 6
b : -676.0000, 5 -> 4
b : -222.0000, 6 -> 4
d : -954.0000, 6 -> 0
c : 794.0000, 7 -> 1
c : -289.0000, 7 -> 3
