a : -411.0000, 0 -> 6
b : -142.0000, 0 -> 7
c : -870.0000, 0 -> 3
d : -808.0000, 0 -> 6
a : 67.0000, 1 -> 1
b : 113.0000, 1 -> 3
c : -759.0000, 1 -> 2
d : -359.0000, 1 -> 0
a : 572.0000, 2 -> 4
b : -647.0000, 2 -> 3
c : -411.0000, 2 -> 6
d : -418.0000, 2 -> 1
a : 164.0000, 3 -> 0
b : -152.0000, 3 -> 0
c : -254.0000, 3 -> 6
d : -538.0000, 3 -> 7
a : 538.0000, 4 -> 2
b : 464.0000, 4 -> 6
c : -851.0000, 4 -> 6
d : 589.0000, 4 -> 5
a : -75.0000, 5 -> 1
b : 74.0000, 5 -> 6
c : 434.0000, 5 -> 7
d : 949.0000, 5 -> 5
a : 503.0000, 6 -> 2
b : -410.0000, 6 -> 7
c : 746.0000, 6 -> 6
d : -167.0000, 6 -> 5
a : -206.0000, 7 -> 3
b : -561.0000, 7 -> 3
c : 593.0000, 7 -> 4
d : 784.0000, 7 -> 2
d : -39.0000, 0 -> 1
a : 565.0000, 0 -> 0
a : 53.0000, 1 -> 7
c : -404.0000, 1 -> 6
a : 642.0000, 2 -> 3
a : 20.0000, 2 -> 1
d : 308.0000, 3 -> 3
d : -469.0000, 3 -> 4
b : -985.0000, 4 -> 2
d : -829.0000, 4 -> 2
a : 620.0000, 5 -> 3
a : -206.0000, 5 -> 6
b : -868.0000, 6 -> 2
b : 568.0000, 6 -> 4
b : -710.0000, 7 -> 4
c : 367.0000, 7 -> 5
