a : -825.0000, 0 -> 2
b : -900.0000, 0 -> 4
c : 377.0000, 0 -> 2
d : -754.0000, 0 -> 2
a : 205.0000, 1 -> 2
b : -877.0000, 1 -> 3
c : -377.0000, 1 -> 0
d : -406.0000, 1 -> 4
a : 372.0000, 2 -> 1
b : -639.0000, 2 -> 4
c : -390.0000, 2 -> 0
d : 979.0000, 2 -> 1
a : -606.0000, 3 -> 2
b : 986.0000, 3 -> 4
c : 716.0000, 3 -> 1
d : -589.0000, 3 -> 1
a : 229.0000, 4 -> 3
b : -913.0000, 4 -> 1
c : -478.0000, 4 -> 4
d : 362.0000, 4 -> 2
d : -208.0000, 0 -> 4
d : -296.0000, 0 -> 0
b : 149.0000, 1 -> 4
b : 595.0000, 1 -> 0
c : 723.0000, 2 -> 4
a : -398.0000, 2 -> 4
c : -488.0000, 3 -> 0
d : -131.0000, 3 -> 3
a : -609.0000, 4 -> 1
a : -766.0000, 4 -> 2
