a : -1.0000, 0 -> 2
b : 208.0000, 0 -> 2
c : 770.0000, 0 -> 3
d : 120.0000, 0 -> 2
a : -273.0000, 1 -> 0
b : 705.0000, 1 -> 2
c : 173.0000, 1 -> 3
d : -214.0000, 1 -> 0
a : -33.0000, 2 -> 2
b : 905.0000, 2 -> 2
c : 659.0000, 2 -> 1
d : -877.0000, 2 -> 0
a : 304.0000, 3 -> 1
b : -512.0000, 3 -> 3
c : -404.0000, 3 -> 0
d : -388.0000, 3 -> 0
d : -960.0000, 0 -> 0
c : -542.0000, 0 -> 1
c : -867.0000, 1 -> 0
d : 914.0000, 1 -> 3
a : -454.0000, 2 -> 1
a : -755.0000, 2 -> 0
c : -376.0000, 3 -> 2
d : 444.0000, 3 -> 3
