a : -949.0000, 0 -> 1
b : -526.0000, 0 -> 3
c : 29.0000, 0 -> 4
d : -98.0000, 0 -> 5
a : 464.0000, 1 -> 1
b : 372.0000, 1 -> 0
c : 441.0000, 1 -> 2
d : -747.0000, 1 -> 2
a : 586.0000, 2 -> 3
b : -39.0000, 2 -> 0
c : 994.0000, 2 -> 4
d : -525.0000, 2 -> 0
a : -413.0000, 3 -> 0
b : 783.0000, 3 -> 4
c : 211.0000, 3 -> 2
d : -977.0000, 3 -> 0
a : 981.0000, 4 -> 0
b : -210.0000, 4 -> 4
c : -813.0000, 4 -> 2
d : 146.0000, 4 -> 0
a : -37.0000, 5 -> 5
b : 83.0000, 5 -> 4
c : -189.0000, 5 -> 3
d : -67.0000, 5 -> 1
a : -549.0000, 6 -> 3
b : -972.0000, 6 -> 6
c : 221.0000, 6 -> 2
d : 286.0000, 6 -> 4
d : -184.0000, 0 -> 1
d : 268.0000, 0 -> 6
c : -311.0000, 1 -> 4
a : 611.0000, 1 -> 5
c : 264.0000, 2 -> 1
b : -528.0000, 2 -> 6
c : -614.0000, 3 -> 3
c : -453.0000, 3 -> 5
b : 751.0000, 4 -> 0
a : 48.0000, 4 -> 3
a : 897.0000, 5 -> 1
d : -320.0000, 5 -> 0
c : -352.0000, 6 -> 1
b : 905.0000, 6 -> 3
