a : 730.0000, 0 -> 3
b : 724.0000, 0 -> 2
c : 719.0000, 0 -> 1
a : 658.0000, 1 -> 3
b : -889.0000, 1 -> 2
c : -350.0000, 1 -> 2
a : 946.0000, 2 -> 3
b : 549.0000, 2 -> 3
c : -310.0000, 2 -> 2
a : 248.0000, 3 -> 3
b : 660.0000, 3 -> 1
c : -23.0000, 3 -> 5
a : -157.0000, 4 -> 5
b : -126.0000, 4 -> 0
c : -855.0000, 4 -> 4
a : -241.0000, 5 -> 1
b : 176.0000, 5 -> 4
c : -115.0000, 5 -> 4
a : -636.0000, 6 -> 0
b : -706.0000, 6 -> 6
c : 653.0000, 6 -> 5
a : 950.0000, 0 -> 2
a : -573.0000, 1 -> 5
a : -365.0000, 2 -> 6
b : 692.0000, 3 -> 6
b : -872.0000, 4 -> 6
b : -893.0000, 5 -> 0
a : 952.0000, 6 -> 1
