a : 131.0000, 0 -> 2
b : -159.0000, 0 -> 4
c : -930.0000, 0 -> 5
a : -1000.0000, 1 -> 0
b : 140.0000, 1 -> 2
c : 676.0000, 1 -> 3
a : 363.0000, 2 -> 7
b : 196.0000, 2 -> 6
c : 97.0000, 2 -> 1
a : -181.0000, 3 -> 7
b : 116.0000, 3 -> 3
c : -772.0000, 3 -> 0
a : 499.0000, 4 -> 5
b : -729.0000, 4 -> 4
c : 847.0000, 4 -> 0
a : 495.0000, 5 -> 1
b : -751.0000, 5 -> 7
c : 503.0000, 5 -> 4
a : -25.0000, 6 -> 7
b : 770.0000, 6 -> 3
c : -378.0000, 6 -> 7
a : 859.0000, 7 -> 4
b : 301.0000, 7 -> 2
c : 822.0000, 7 -> 1
c : 577.0000, 0 -> 3
a : 472.0000, 1 -> 6
c : 630.0000, 2 -> 7
a : 52.0000, 3 -> 5
c : 482.0000, 4 -> 4
c : 631.0000, 5 -> 5
b : -336.0000, 6 -> 7
c : 939.0000, 7 -> 2
