a : 248.0000, 0 -> 3
b : 345.0000, 0 -> 2
c : 64.0000, 0 -> 1
d : -231.0000, 0 -> 3
a : -51.0000, 1 -> 1
b : -598.0000, 1 -> 0
c : 652.0000, 1 -> 4
d : 727.0000, 1 -> 4
a : -214.0000, 2 -> 4
b : 623.0000, 2 -> 0
c : 279.0000, 2 -> 3
d : -964.0000, 2 -> 4
a : -975.0000, 3 -> 0
b : -616.0000, 3 -> 0
c : 186.0000, 3 -> 0
d : 293.0000, 3 -> 2
a : 261.0000, 4 -> 0
b : 974.0000, 4 -> 2
c : -960.0000, 4 -> 3
d : 878.0000, 4 -> 0
d : 686.0000, 0 -> 2
a : -816.0000, 0 -> 1
b : 910.0000, 1 -> 3
d : -466.0000, 1 -> 1
b : -189.0000, 2 -> 4
d : 103.0000, 2 -> 3
a : -736.0000, 3 -> 1
b : 16.0000, 3 -> 1
b : -804.0000, 4 -> 1
d : 970.0000, 4 -> 2
