a : -407.0000, 0 -> 4
b : 131.0000, 0 -> 1
c : 864.0000, 0 -> 1
d : -171.0000, 0 -> 4
a : -415.0000, 1 -> 1
b : 299.0000, 1 -> 4
c : 48.0000, 1 -> 0
d : 845.0000, 1 -> 1
a : -850.0000, 2 -> 2
b : -609.0000, 2 -> 4
c : 659.0000, 2 -> 1
d : -905.0000, 2 -> 1
a : 484.0000, 3 -> 1
b : 768.0000, 3 -> 0
c : 702.0000, 3 -> 4
d : -771.0000, 3 -> 0
a : 97.0000, 4 -> 0
b : 189.0000, 4 -> 3
c : 825.0000, 4 -> 2
d : 24.0000, 4 -> 0
d : -527.0000, 0 -> 2
b : 182.0000, 0 -> 0
b : 548.0000, 1 -> 3
b : -844.0000, 1 -> 1
a : -30.0000, 2 -> 3
d : 942.0000, 2 -> 0
b : 444.0000, 3 -> 4
a : -710.0000, 3 -> 2
c : -688.0000, 4 -> 1
c : 443.0000, 4 -> 4
