a : 938.0000, 0 -> 4
b : 373.0000, 0 -> 2
c : -808.0000, 0 -> 3
d : 910.0000, 0 -> 3
a : 946.0000, 1 -> 3
b : 56.0000, 1 -> 0
c : -727.0000, 1 -> 0
d : -491.0000, 1 -> 3
a : -713.0000, 2 -> 1
b : 251.0000, 2 -> 4
c : -661.0000, 2 -> 2
d : -571.0000, 2 -> 2
a : 548.0000, 3 -> 4
b : -473.0000, 3 -> 1
c : 388.0000, 3 -> 1
d : -194.0000, 3 -> 0
a : 24.0000, 4 -> 0
b : -960.0000, 4 -> 0
c : -552.0000, 4 -> 1
d : 114.0000, 4 -> 1
a : -126.0000, 0 -> 1
c : -476.0000, 0 -> 1
d : -819.0000, 1 -> 4
a : -168.0000, 1 -> 4
d : -645.0000, 2 -> 0
b : -529.0000, 2 -> 3
a : 88.0000, 3 -> 3
c : -600.0000, 3 -> 3
a : -121.0000, 4 -> 3
d : 467.0000, 4 -> 3
