a : 509.0000, 0 -> 1
b : -74.0000, 0 -> 2
c : -350.0000, 0 -> 3
d : 191.0000, 0 -> 1
a : -556.0000, 1 -> 0
b : 777.0000, 1 -> 3
c : 127.0000, 1 -> 4
d : -559.0000, 1 -> 1
a : 684.0000, 2 -> 3
b : 683.0000, 2 -> 4
c : 238.0000, 2 -> 3
d : -681.0000, 2 -> 0
a : 505.0000, 3 -> 4
b : 938.0000, 3 -> 0
c : -603.0000, 3 -> 3
d : 804.0000, 3 -> 0
a : -142.0000, 4 -> 1
b : 819.0000, 4 -> 4
c : 666.0000, 4 -> 0
d : 184.0000, 4 -> 0
d : 593.0000, 0 -> 0
b : -911.0000, 0 -> 0
a : 487.0000, 1 -> 3
c : 40.0000, 1 -> 1
d : 874.0000, 2 -> 4
a : -989.0000, 2 -> 2
d : 549.0000, 3 -> 4
d : -249.0000, 3 -> 3
c : 961.0000, 4 -> 3
c : 60.0000, 4 -> 4
