a : 633.0000, 0 -> 0
b : 963.0000, 0 -> 5
c : -535.0000, 0 -> 1
a : -329.0000, 1 -> 4
b : -65.0000, 1 -> 7
c : -385.0000, 1 -> 1
a : 545.0000, 2 -> 5
b : 557.0000, 2 -> 5
c : -65.0000, 2 -> 5
a : 5.0000, 3 -> 6
b : 937.0000, 3 -> 4
c : 785.0000, 3 -> 7
a : 684.0000, 4 -> 6
b : -429.0000, 4 -> 0
c : 182.0000, 4 -> 2
a : -789.0000, 5 -> 1
b : 133.0000, 5 -> 7
c : 1000.0000, 5 -> 0
a : 9.0000, 6 -> 4
b : 260.0000, 6 -> 5
c : 278.0000, 6 -> 7
a : 719.0000, 7 -> 3
b : 135.0000, 7 -> 4
c : -659.0000, 7 -> 2
c : 238.0000, 0 -> 2
c : -775.0000, 1 -> 4
a : 219.0000, 2 -> 7
b : 736.0000, 3 -> 6
b : -472.0000, 4 -> 5
b : 944.0000, 5 -> 4
c : 886.0000, 6 -> 6
a : 568.0000, 7 -> 7
