a : -363.0000, 0 -> 0
b : -384.0000, 0 -> 1
c : -324.0000, 0 -> 0
d : 20.0000, 0 -> 2
a : 818.0000, 1 -> 2
b : 119.0000, 1 -> 0
c : -807.0000, 1 -> 1
d : 322.0000, 1 -> 1
a : 429.0000, 2 -> 3
b : -749.0000, 2 -> 1
c : -312.0000, 2 -> 1
d : 386.0000, 2 -> 2
a : 484.0000, 3 -> 0
b : -209.0000, 3 -> 1
c : 984.0000, 3 -> 2
d : -251.0000, 3 -> 2
a : 359.0000, 0 -> 1
c : 744.0000, 0 -> 1
d : 568.0000, 1 -> 2
a : -883.0000, 1 -> 3
d : -319.0000, 2 -> 0
d : 591.0000, 2 -> 3
b : -11.0000, 3 -> 0
c : -191.0000, 3 -> 0
