a : 665.0000, 0 -> 4
b : -943.0000, 0 -> 3
c : -394.0000, 0 -> 5
a : -594.0000, 1 -> 4
b : -885.0000, 1 -> 0
c : -19.0000, 1 -> 2
a : -527.0000, 2 -> 0
b : -376.0000, 2 -> 3
c : -474.0000, 2 -> 0
a : 394.0000, 3 -> 4
b : -641.0000, 3 -> 2
c : 353.0000, 3 -> 4
a : 933.0000, 4 -> 3
b : -46.0000, 4 -> 1
c : -525.0000, 4 -> 5
a : 285.0000, 5 -> 2
b : 169.0000, 5 -> 4
c : -604.0000, 5 -> 3
c : -105.0000, 0 -> 3
a : 802.0000, 1 -> 5
c : -338.0000, 2 -> 4
a : 744.0000, 3 -> 0
b : 32.0000, 4 -> 4
b : -647.0000, 5 -> 1
