a : 424.0000, 0 -> 0
b : -565.0000, 0 -> 2
c : -230.0000, 0 -> 2
d : -981.0000, 0 -> 3
a : 876.0000, 1 -> 4
b : -311.0000, 1 -> 2
c : 57.0000, 1 -> 2
d : -947.0000, 1 -> 5
a : 505.0000, 2 -> 0
b : -29.0000, 2 -> 4
c : -128.0000, 2 -> 5
d : 764.0000, 2 -> 1
a : -920.0000, 3 -> 2
b : 19.0000, 3 -> 0
c : -429.0000, 3 -> 4
d : -937.0000, 3 -> 1
a : 604.0000, 4 -> 4
b : 169.0000, 4 -> 4
c : 116.0000, 4 -> 0
d : -835.0000, 4 -> 5
a : 887.0000, 5 -> 1
b : 568.0000, 5 -> 0
c : 813.0000, 5 -> 1
d : -869.0000, 5 -> 2
d : -175.0000, 0 -> 1
c : -808.0000, 0 -> 5
b : 351.0000, 1 -> 0
a : -572.0000, 1 -> 3
a : 825.0000, 2 -> 1
a : 314.0000, 2 -> 5
b : -736.0000, 3 -> 4
c : -616.0000, 3 -> 5
d : -306.0000, 4 -> 4
a : 320.0000, 4 -> 2
d : -569.0000, 5 -> 3
b : -488.0000, 5 -> 5
