a : -451.0000, 0 -> 3
b : 910.0000, 0 -> 2
c : -926.0000, 0 -> 3
a : 215.0000, 1 -> 1
b : -138.0000, 1 -> 6
c : -140.0000, 1 -> 4
a : 283.0000, 2 -> 1
b : 500.0000, 2 -> 6
c : 82.0000, 2 -> 4
a : -654.0000, 3 -> 2
b : -46.0000, 3 -> 1
c : 798.0000, 3 -> 5
a : 503.0000, 4 -> 0
b : 433.0000, 4 -> 4
c : 580.0000, 4 -> 5
a : -492.0000, 5 -> 5
b : -743.0000, 5 -> 2
c : -3.0000, 5 -> 4
a : -344.0000, 6 -> 0
b : -211.0000, 6 -> 4
c : 245.0000, 6 -> 3
a : -701.0000, 0 -> 4
c : -213.0000, 1 -> 3
c : -952.0000, 2 -> 3
a : 947.0000, 3 -> 6
a : 264.0000, 4 -> 2
a : -649.0000, 5 -> 0
b : -230.0000, 6 -> 6
