a : 391.0000, 0 -> 2
b : -685.0000, 0 -> 7
c : 168.0000, 0 -> 1
d : 774.0000, 0 -> 4
a : -674.0000, 1 -> 3
b : 181.0000, 1 -> 0
c : -278.0000, 1 -> 0
d : 853.0000, 1 -> 1
a : -738.0000, 2 -> 5
b : -137.0000, 2 -> 4
c : 935.0000, 2 -> 5
d : 250.0000, 2 -> 1
a : 353.0000, 3 -> 5
b : -509.0000, 3 -> 5
c : 800.0000, 3 -> 4
d : 803.0000, 3 -> 7
a : -426.0000, 4 -> 3
b : 760.0000, 4 -> 2
c : -168.0000, 4 -> 0
d : -45.0000, 4 -> 7
a : 67.0000, 5 -> 5
b : -421.0000, 5 -> 4
c : -244.0000, 5 -> 0
d : 702.0000, 5 -> 5
a : 836.0000, 6 -> 2
b : -292.0000, 6 -> 7
c : 843.0000, 6 -> 3
d : -667.0000, 6 -> 4
a : 363.0000, 7 -> 3
b : -702.0000, 7 -> 5
c : -259.0000, 7 -> 7
d : 972.0000, 7 -> 6
b : 427.0000, 0 -> 0
d : 103.0000, 0 -> 6
a : 220.0000, 1 -> 2
c : -476.0000, 1 -> 5
a : -366.0000, 2 -> 2
d : 481.0000, 2 -> 0
b : 311.0000, 3 -> 6
b : 677.0000, 3 -> 3
c : 930.0000, 4 -> 1
c : 294.0000, 4 -> 3
a : 407.0000, 5 -> 1
d : -897.0000, 5 -> 0
b : 513.0000, 6 -> 4
d : -651.0000, 6 -> 6
d : -273.0000, 7 -> 0
c : -961.0000, 7 -> 1
